URL,name,Comments,comment_star,
https://www vitals com/doctors/Dr_Farah_D_Khan_1 html, Farah D Khan ,Newer patient with Dr Kahn but have had a few visits so far I've had a medical issue that's been complicated from a combination of health issues and difficult to deal with I've actually had one doctor tell me she felt she didn't want me as a patient due to it was too complicated Dr Kahn has been amazing Between her professionalism knowledge honesty bed side manor and time she has spent with me has been refreshing as well as restored some of my faith in future MDs I hghly recommend her but don't everyone start using her because I want to make sure she will still have time for me as a patient ,5,
https://www vitals com/doctors/Dr_Farah_D_Khan_1 html, Farah D Khan ,I put into the UMass family clinic on Lincoln Street and was assigned this reprobate as a PCP She lied continuously about the following  She stated that a severe TBI had gotten that spawned a subdural hematomo that nearly cost me my life was cured In addition she stated stated that my hep c was active in total ignorance of the evidence to the contrary in order to stage a painful liver biopsy for the profit of UMass Medical Additionally when asked about a referral for an MRI she stated that MRI imaging entailed subjecting one to unhealthy levels of radiation despite the reality being that the MRI machines operate in the low EMF spectrum and entail NOTHING of the radiation exposure levels that any x ray procedures entail This woman is a highly dangerous reprobate who should be avoided at all cost I wouldn't even give her a single star accept that it required in order to post this review ,1,
https://www vitals com/doctors/Dr_Felicia_Freilich html, Felicia Freilich ,I am so fortunate to now be a patient of Dr Freilich She her nurse as well as her front office staff are very professional kind and thorough in their job I feel so very comfortable with her and thankful that she was recommended to me We in the southeast area are lucky to have a medical group like this here ,5,
https://www vitals com/doctors/Dr_Felicia_Freilich html, Felicia Freilich ,From my first appointment with her I found that she was truly caring and really listened to you She takes her time to actually explain the things that are going on with you In away that you understand and takes her time to explain what the treatment options are I can honestly say that I would highly recommend her to anyone who is looking for an outstanding primary care Doctor She has truly saved my life twice ,5,
https://www vitals com/doctors/Dr_Felicia_Freilich html, Felicia Freilich ,She truly cares about her patients she takes time to explain everything  and she does in a very friendly manner I would highly recomend her to anyone looking for a family doctor me and my wife love her ,5,
https://www vitals com/doctors/Dr_Francis_W_Sweeney html, Francis W Sweeney ,I really appreciate my relationship with Dr Sweeney He is just a few years behind me in age so I can relate to him and know a couple of age related problems I have experienced are things he has also experienced or knows could be coming his way Most impressive is the amount of time he takes with me each appointment for the purpose of catching up since our last meeting checking quality of life and I don't feel like I am being processed through a system  but more like I am having an annual visit with a respected trusted and knowledgeable friend Medical business is conducted all the while of course but I would refer a family or friend to Dr Sweeney without hesitation Many years with him as my primary care provider and I rate him as best PCP of my adult life ,5,
https://www vitals com/doctors/Dr_Frank_Domino html, Frank J Domino ,Longtime patient and am very pleased with services received Dr Domino goes above and beyond ,5,
https://www vitals com/doctors/Dr_Frank_Domino html, Frank J Domino ,The good news Dr Domino is thorough kind and highly knowledgeable He listens and provides information rather than make health care decisions for you The bad news he only works 2 days a week which makes scheduling a little challenging but not impossible ,5,
https://www vitals com/doctors/Dr_Frederic_Baker html, Frederic Baker ,I really liked Dr Baker having switched to him from a previous Primary Care that I did not like He really took time to ask questions and learn about my medical history My one complaint was that he asked some personal questions that I did not feel I needed to answer This made me feel very uncomfortable All in all it was a good experience ,4,
https://www vitals com/doctors/Dr_Frederic_Baker html, Frederic Baker ,New to his practice and really haven't been examined Spends all the time on dictation on the computer and you don't know if he's talking to you Maybe searching for another primary care ,2,
https://www vitals com/doctors/Dr_Frederic_Baker html, Frederic Baker ,i have been with him for more than 20 years what more can i say,5,
https://www vitals com/doctors/Dr_Frederic_Baker html, Frederic Baker ,After waiting for 55 minutes in the waiting room I then waited for 40 more minutes in the exam room Dr Baker then had the audacity to rush me telling me his time was valuable You know because mine isn't ,1,
https://www vitals com/doctors/Dr_Frederic_Baker html, Frederic Baker ,He has poor bedside manner he seemed annoyed by my questions all he talked about was dancing I thought I went to see Fred Astaire instead of Fred Baker ,1,
https://www vitals com/doctors/Dr_Frederic_Baker html, Frederic Baker ,Dr was 40 minutes late for appointment He is abrupt and mechanical Made me feel like I was interfering with his routine Kept holding onto examination room doorknob like he wanted to leave while I was asking a few questions Not a pleasant experience Office is cramped rundown and out of date ,2,
